account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted
ACCT-0001603,2022-05-16,27.0,female,west,high_school,full_time,basic,mobile,True,True,612,1925.9,22951.63,16455.07,0.7169,11619.45,0.0723,72,199.4,14356.65,0,,1337,,"process was fine, nothing exceptional either way.",,0
ACCT-0002358,2023-07-09,33.0,female,south,high_school,self_employed,premium,branch,False,False,576,1843.61,22425.08,8905.69,0.3971,28398.74,0.0686,60,560.51,33630.53,0,2.0,655,8.0,very smooth application process and the agent was helpful.,,0
ACCT-0000861,2023-08-11,47.0,female,west,bachelor,full_time,premium,online,True,False,726,6362.51,76102.37,19740.47,0.2594,62054.9,0.0978,12,5449.23,65390.71,0,0.0,1066,9.0,"transparent fees, no hidden charges that I noticed.",,0
ACCT-0000061,2022-04-20,53.0,male,west,bachelor,self_employed,standard,branch,True,True,669,5275.09,63439.81,14812.71,0.2335,57942.26,0.0891,12,5064.63,60775.58,0,0.0,1060,2.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed.",,0
ACCT-0001140,2022-02-13,43.0,male,south,graduate,part_time,standard,branch,True,False,629,13707.81,164443.11,28323.23,0.1722,91200.06,0.0478,36,2724.55,98083.66,1,1.0,1485,8.0,"great customer service, will recommend to friends and family.",,0
ACCT-0002075,2022-05-20,28.0,male,midwest,graduate,self_employed,basic,branch,True,False,668,3954.41,47717.5,12154.55,0.2547,21130.45,0.1323,36,714.32,25715.43,0,1.0,327,6.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0
ACCT-0000414,2024-05-31,33.0,male,south,graduate,full_time,standard,mobile,True,False,725,5200.39,62067.53,20154.07,0.3247,38045.56,0.0952,84,622.24,52267.88,0,4.0,284,3.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0
ACCT-0000315,2024-10-22,52.0,female,south,high_school,full_time,basic,branch,True,True,729,4814.98,57556.88,15259.84,0.2651,47272.07,0.101,24,2183.6,52406.43,1,2.0,237,5.0,easy to track payments through the mobile app.,,0
ACCT-0001078,2022-04-14,44.0,male,northeast,bachelor,full_time,standard,branch,True,True,741,2318.96,27625.29,23031.83,0.8337,7392.12,0.094,36,236.44,8511.73,1,0.0,743,3.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0
ACCT-0001488,2022-12-05,53.0,female,west,high_school,full_time,basic,online,False,True,733,2218.44,26876.16,6489.46,0.2415,29976.05,0.0873,72,536.32,38615.22,0,2.0,485,4.0,the agent kept rescheduling and the process took weeks. support never returned my calls about the missed payment.,2023-11-02,1
ACCT-0000706,2022-01-14,53.0,male,midwest,graduate,full_time,basic,mobile,True,True,736,3820.73,45886.84,24776.44,0.5399,63084.48,0.0535,60,1200.58,72035.08,2,1.0,757,9.0,"very smooth application process and the agent was helpful. easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0
ACCT-0001591,2023-01-03,52.0,male,midwest,bachelor,full_time,basic,branch,True,False,803,4073.76,48639.72,12544.16,0.2579,12874.92,0.0676,24,575.07,13801.66,0,2.0,663,4.0,still evaluating against other offers from competitor banks.,,0
ACCT-0001629,2022-03-06,33.0,male,west,bachelor,part_time,standard,branch,False,False,742,3610.37,43698.62,8400.96,0.1922,22705.9,0.0546,24,1000.79,24018.89,0,2.0,485,10.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0
ACCT-0001793,2024-12-07,,male,south,bachelor,contract,basic,branch,True,True,762,8858.21,106619.12,,0.1854,35311.22,0.1298,48,946.99,45455.47,0,1.0,1280,8.0,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0
ACCT-0000999,2024-10-24,24.0,female,pacific,graduate,self_employed,basic,mobile,False,True,850,4628.9,55986.69,23233.0,0.415,64701.41,0.0405,24,2811.22,67469.2,3,0.0,974,10.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0
ACCT-0002352,2023-09-27,31.0,male,midwest,graduate,full_time,standard,branch,True,False,724,5244.96,62789.87,15500.39,0.2469,37130.52,0.0714,48,891.6,42796.96,0,1.0,1107,8.0,"great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0
ACCT-0000174,2022-03-05,44.0,male,pacific,high_school,full_time,standard,mobile,False,False,838,6557.82,78968.34,21153.68,0.2679,71175.08,0.0587,36,2161.12,77800.35,1,3.0,1266,7.0,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0
ACCT-0002270,2022-02-25,30.0,female,midwest,bachelor,full_time,basic,branch,False,False,798,3059.36,36838.62,20407.05,0.554,24049.72,0.0621,60,467.34,28040.53,2,2.0,786,5.0,"still evaluating against other offers from competitor banks. documentation requirements were typical for this kind of loan. ok experience overall, no strong feelings to share.",,0
ACCT-0000158,2022-07-10,51.0,female,pacific,high_school,full_time,basic,online,False,False,649,3021.18,36098.99,11933.83,0.3306,22769.36,0.1268,84,410.26,34461.91,2,2.0,1409,5.0,"ok experience overall, no strong feelings to share. took longer than expected but got approved in the end.",,0
ACCT-0000028,2023-07-16,48.0,male,midwest,high_school,self_employed,standard,online,False,True,749,4700.02,56235.23,10633.1,0.1891,55955.47,0.1108,72,1067.44,76855.63,0,1.0,500,5.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0
ACCT-0002313,2022-12-24,53.0,female,midwest,bachelor,full_time,standard,online,False,False,652,2220.69,26638.1,10288.48,0.3862,26902.36,0.1177,84,471.59,39613.77,1,1.0,570,7.0,"great customer service, will recommend to friends and family. transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0
ACCT-0001338,2022-03-16,46.0,male,northeast,graduate,self_employed,basic,mobile,True,False,615,2077.2,24989.28,24933.64,0.9978,21874.33,0.1109,12,1934.16,23209.92,2,0.0,973,6.0,"ok experience overall, no strong feelings to share. took longer than expected but got approved in the end. still evaluating against other offers from competitor banks.",,0
ACCT-0000820,2023-07-08,27.0,female,pacific,high_school,full_time,basic,agent,True,False,614,6601.04,79251.09,16581.7,0.2092,61776.44,0.0878,24,2816.0,67584.03,1,5.0,717,8.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0
ACCT-0000519,2022-01-21,22.0,male,pacific,bachelor,self_employed,standard,mobile,False,True,850,7668.81,92037.42,23125.06,0.2513,49098.3,0.0583,36,1489.99,53639.5,1,2.0,885,3.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0
ACCT-0000655,2024-12-07,54.0,female,midwest,bachelor,full_time,standard,online,True,True,810,4768.73,57525.68,12633.12,0.2196,71182.92,0.1071,60,1537.56,92253.81,1,1.0,928,6.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0
ACCT-0000844,2022-04-10,43.0,female,west,bachelor,self_employed,basic,online,True,False,746,5524.26,66239.58,13830.22,0.2088,36730.71,0.0597,36,1116.99,40211.82,0,0.0,1025,,"process was fine, nothing exceptional either way. took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.",,0
ACCT-0000037,2024-06-27,32.0,male,west,high_school,contract,standard,online,True,False,600,7533.84,90621.02,16192.05,0.1787,63751.94,0.1221,36,2123.81,76457.23,0,2.0,1452,10.0,documentation requirements were typical for this kind of loan.,,0
ACCT-0001229,2024-04-19,23.0,female,south,bachelor,full_time,premium,mobile,True,True,595,3579.35,42610.89,32109.39,0.7535,23750.98,0.1073,84,403.29,33876.73,0,2.0,1345,10.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly. easy to track payments through the mobile app.",,0
ACCT-0001979,2024-05-15,41.0,female,west,associate,full_time,standard,online,False,False,620,2888.45,34459.19,9727.23,0.2823,15590.12,0.1028,60,333.42,20005.36,0,1.0,1086,8.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0
ACCT-0001395,2024-12-05,23.0,male,northeast,associate,full_time,standard,branch,True,False,617,4437.1,53364.94,18958.71,0.3553,58186.29,0.0724,84,885.05,74344.6,1,1.0,141,10.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0
ACCT-0001978,2022-11-24,48.0,male,northeast,associate,full_time,premium,branch,True,False,689,4253.39,51341.13,17351.87,0.338,59495.49,0.0915,48,1484.8,71270.32,1,3.0,849,9.0,still evaluating against other offers from competitor banks. documentation requirements were typical for this kind of loan.,,0
ACCT-0000513,2024-01-25,48.0,female,south,associate,full_time,standard,branch,True,False,606,3092.93,36828.9,11172.13,0.3034,28840.5,0.0868,48,713.31,34238.69,1,0.0,1492,,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0
ACCT-0001044,2024-11-03,56.0,female,south,bachelor,full_time,standard,online,True,False,798,3429.5,41272.62,15714.21,0.3807,55687.15,0.0863,36,1761.32,63407.47,1,0.0,680,5.0,"ok experience overall, no strong feelings to share.",,0
ACCT-0000267,2023-01-17,18.0,female,south,graduate,full_time,standard,online,True,False,850,5128.72,61459.94,25380.63,0.413,46137.95,0.066,84,687.42,57743.14,1,0.0,497,4.0,the autopay system charged me twice in the same month.,2023-04-29,1
ACCT-0000975,2024-03-09,21.0,male,midwest,bachelor,contract,basic,online,True,True,650,5121.08,61453.82,14119.47,0.2298,84096.65,0.078,24,3795.78,91098.63,0,3.0,297,9.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0
ACCT-0002382,2022-04-02,47.0,male,midwest,high_school,part_time,basic,branch,False,False,805,10244.11,123168.58,32358.87,0.2627,90111.21,0.0702,12,7797.97,93575.67,0,1.0,985,10.0,easy to track payments through the mobile app.,,0
ACCT-0001599,2024-08-31,31.0,male,midwest,bachelor,contract,basic,online,True,False,667,4042.92,48309.88,8634.32,0.1787,25414.28,0.1089,48,655.51,31464.52,0,0.0,68,10.0,"the autopay system charged me twice in the same month. fees were not explained clearly upfront, very disappointing.",2024-10-27,1
ACCT-0000011,2022-02-01,58.0,male,northeast,associate,part_time,premium,branch,True,False,653,4617.03,55087.38,23554.62,0.4276,64382.6,0.0864,36,2036.56,73316.07,2,1.0,712,6.0,"still evaluating against other offers from competitor banks. ok experience overall, no strong feelings to share.",,0
ACCT-0001494,2024-10-31,41.0,male,south,high_school,full_time,basic,online,True,False,696,8866.38,105995.65,15999.2,0.1509,140090.08,0.0871,24,6381.62,153158.81,1,2.0,110,4.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0
ACCT-0002340,2022-12-31,45.0,male,northeast,high_school,full_time,standard,online,True,False,734,1893.73,22702.87,8043.67,0.3543,10403.8,0.1074,36,339.31,12215.08,0,1.0,394,10.0,"great customer service, will recommend to friends and family.",,0
ACCT-0002346,2023-11-26,38.0,male,west,high_school,self_employed,premium,branch,False,False,742,6956.72,84018.19,25062.69,0.2983,42493.69,0.0362,84,573.38,48164.06,1,1.0,572,6.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0
ACCT-0000905,2022-04-04,34.0,male,midwest,graduate,full_time,standard,agent,False,True,747,4322.61,51826.37,11263.47,0.2173,30421.27,0.08,60,616.77,37006.2,1,4.0,696,7.0,very smooth application process and the agent was helpful.,,0
ACCT-0001671,2022-01-29,62.0,female,west,graduate,full_time,standard,online,False,True,733,3786.76,45315.58,19715.32,0.4351,32961.84,0.1001,36,1063.75,38294.93,2,0.0,755,4.0,"ok experience overall, no strong feelings to share.",,0
ACCT-0001498,2024-05-23,61.0,male,south,bachelor,full_time,premium,online,False,False,682,3051.45,36411.11,9563.03,0.2626,32347.18,0.089,12,2827.35,33928.14,0,1.0,1431,10.0,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0
ACCT-0001581,2023-03-04,37.0,nonbinary,west,associate,full_time,basic,online,False,False,688,3725.96,44359.7,12869.59,0.2901,50356.01,0.0958,48,1267.0,60816.12,0,1.0,1232,5.0,"fees were not explained clearly upfront, very disappointing.",2024-05-30,1
ACCT-0000492,2022-06-25,32.0,female,south,bachelor,contract,basic,branch,True,True,504,5563.67,66504.28,13612.29,0.2047,31020.57,0.1343,12,2776.92,33323.01,2,0.0,778,8.0,"still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way.",,0
ACCT-0001857,2022-03-15,58.0,male,midwest,high_school,full_time,standard,mobile,False,True,623,2546.56,30819.62,18644.77,0.605,41655.33,0.0976,24,1917.48,46019.43,2,1.0,1342,7.0,the autopay system charged me twice in the same month. the agent kept rescheduling and the process took weeks.,2023-08-27,1
ACCT-0000580,2023-08-06,35.0,male,northeast,graduate,full_time,premium,online,True,False,723,3114.81,37380.97,9280.45,0.2483,9746.01,0.0928,24,446.49,10715.72,2,1.0,605,6.0,"transparent fees, no hidden charges that I noticed.",,0
ACCT-0002443,2023-05-02,44.0,male,south,bachelor,full_time,basic,mobile,False,True,660,7879.9,94288.63,23700.23,0.2514,60652.17,0.0683,36,1867.99,67247.61,0,1.0,600,5.0,"easy to track payments through the mobile app. rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0
ACCT-0000638,2022-02-13,18.0,female,south,bachelor,full_time,basic,mobile,True,True,676,4564.97,55042.84,22557.01,0.4098,35742.92,0.0944,24,1640.17,39364.05,3,1.0,326,10.0,"process was fine, nothing exceptional either way. documentation requirements were typical for this kind of loan.",,0
ACCT-0000619,2023-03-22,61.0,female,west,bachelor,part_time,basic,online,True,False,775,6707.66,80519.93,13931.1,0.173,57906.3,0.0974,84,953.58,80100.51,0,0.0,846,7.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0
ACCT-0001963,2024-11-20,39.0,female,west,bachelor,full_time,basic,agent,True,False,710,4583.67,54811.78,13413.46,0.2447,48931.98,0.0812,36,1536.1,55299.73,1,0.0,185,3.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0
ACCT-0002201,2024-06-02,44.0,male,midwest,bachelor,contract,standard,online,False,False,536,3391.54,40582.56,21018.85,0.5179,43303.42,0.1165,24,2031.3,48751.28,2,2.0,1281,7.0,"process was fine, nothing exceptional either way.",,0
ACCT-0001235,2024-09-24,18.0,female,midwest,bachelor,contract,standard,online,False,False,567,8000.58,96198.4,27121.02,0.2819,127712.16,0.119,24,6006.04,144144.99,2,1.0,887,5.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0
ACCT-0002188,2024-03-02,26.0,female,midwest,high_school,contract,standard,online,False,False,444,5023.23,60214.75,15069.31,0.2503,56213.23,0.1252,72,1114.11,80216.11,1,2.0,1158,6.0,the autopay system charged me twice in the same month.,2024-08-23,1
ACCT-0002067,2024-03-24,45.0,male,midwest,bachelor,part_time,standard,agent,True,True,723,6070.32,73033.78,18353.27,0.2513,71660.59,0.0373,72,1112.23,80080.32,1,0.0,984,7.0,the autopay system charged me twice in the same month.,2025-07-16,1
