account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted,num_dependents,risk_band
ACCT-0005651,2024-01-16,32.0,male,pacific,high_school,full_time,basic,branch,False,True,702,3063.46,36956.14,,0.3699,17912.34,0.0949,36,573.7,20653.17,3,0.0,1199,5.0,"transparent fees, no hidden charges that I noticed.",,0,0,medium
ACCT-0004690,2024-01-03,49.0,male,northeast,bachelor,full_time,basic,branch,False,True,649,2944.52,35889.47,13273.09,0.3698,39877.32,0.0917,24,1824.81,43795.45,0,2.0,1342,5.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0,1,high
ACCT-0005226,2024-02-24,64.0,female,west,graduate,full_time,basic,mobile,True,False,699,3178.38,38352.06,7134.25,0.186,31624.52,0.0758,24,1424.24,34181.86,1,2.0,1060,8.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,0,medium
ACCT-0003261,2022-12-29,50.0,male,northeast,bachelor,full_time,standard,online,False,True,850,4213.93,50767.38,18172.21,0.358,15697.81,0.0557,36,474.53,17083.23,0,1.0,73,10.0,"interest rate jumped after the first quarter without warning. fees were not explained clearly upfront, very disappointing.",2023-05-04,1,0,low
ACCT-0000536,2022-11-23,50.0,male,west,graduate,self_employed,basic,branch,False,False,718,3861.73,46359.02,21564.99,0.4652,32536.67,0.0562,24,1436.42,34474.02,2,0.0,1395,8.0,"still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share.",,0,2,medium
ACCT-0004403,2024-04-21,32.0,female,northeast,bachelor,full_time,basic,online,True,True,769,7364.07,88730.46,23007.18,0.2593,109770.93,0.0408,24,4770.9,114501.69,0,2.0,672,6.0,very smooth application process and the agent was helpful.,,0,1,low
ACCT-0000748,2023-10-20,49.0,female,midwest,high_school,part_time,standard,branch,True,True,633,4856.63,58519.98,17338.1,0.2963,78697.17,0.1102,60,1711.81,102708.83,0,1.0,262,6.0,took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.,,0,3,high
ACCT-0001390,2023-05-16,30.0,male,south,bachelor,full_time,standard,mobile,True,False,773,3765.3,44996.68,12663.77,0.2814,27070.6,0.0915,60,563.95,33836.96,0,3.0,438,10.0,still evaluating against other offers from competitor banks. documentation requirements were typical for this kind of loan.,2023-07-01,1,1,low
ACCT-0003854,2024-06-11,33.0,female,south,associate,full_time,basic,online,True,False,785,3644.33,44041.64,7613.56,0.1729,25098.4,0.0998,72,464.77,33463.28,1,1.0,925,7.0,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0,0,low
ACCT-0004512,2023-05-07,27.0,female,northeast,graduate,full_time,basic,mobile,False,False,693,7287.29,87746.34,16374.38,0.1866,84959.88,0.0674,48,2024.07,97155.6,0,1.0,557,4.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,1,medium
ACCT-0001242,2023-09-03,32.0,female,northeast,high_school,self_employed,standard,online,True,False,658,4518.95,54268.98,29023.24,0.5348,25967.72,0.0873,72,464.57,33448.98,4,1.0,613,4.0,"ok experience overall, no strong feelings to share.",,0,1,high
ACCT-0005846,2023-11-16,36.0,female,midwest,bachelor,full_time,standard,online,True,False,726,5388.05,64731.01,14836.37,0.2292,79131.26,0.0944,12,6936.4,83236.78,1,3.0,412,4.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,0,medium
ACCT-0005406,2022-03-26,34.0,female,south,associate,part_time,standard,mobile,False,False,672,2534.91,30195.13,24246.64,0.803,11790.85,0.0889,36,374.34,13476.21,4,0.0,884,4.0,"ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way.",,0,3,medium
ACCT-0004757,2024-05-14,55.0,male,west,bachelor,full_time,basic,mobile,True,False,681,3115.92,37792.82,14591.55,0.3861,23448.52,0.0514,12,2008.9,24106.84,0,0.0,1302,6.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,3,medium
ACCT-0005915,2022-07-18,41.0,male,pacific,bachelor,full_time,standard,branch,False,False,754,5953.9,71548.31,19224.16,0.2687,89233.82,0.1028,84,1494.14,125507.7,1,2.0,715,7.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,2,low
ACCT-0000784,2022-11-13,46.0,male,midwest,associate,self_employed,basic,branch,True,False,664,7749.38,93196.77,19394.17,0.2081,115220.8,0.0466,12,9845.62,118147.48,0,0.0,438,9.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,1,high
ACCT-0005541,2022-07-30,30.0,female,west,high_school,full_time,basic,online,True,True,621,4610.24,54900.36,12753.3,0.2323,52083.36,0.1053,84,878.95,73831.8,1,2.0,583,7.0,"great customer service, will recommend to friends and family.",,0,0,high
ACCT-0003343,2022-03-04,43.0,female,west,bachelor,full_time,basic,branch,False,False,651,5791.08,68994.11,37972.97,0.5504,25032.05,0.0911,12,2190.42,26284.98,1,1.0,979,8.0,"took longer than expected but got approved in the end. process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share.",,0,0,high
ACCT-0000886,2022-06-13,42.0,male,west,bachelor,full_time,premium,mobile,True,True,619,4292.91,51890.8,22537.45,0.4343,69726.1,0.0787,48,1698.13,81510.02,3,0.0,1152,6.0,"great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0,1,high
ACCT-0005317,2024-04-08,44.0,female,south,high_school,self_employed,standard,branch,True,False,646,5387.79,65019.99,,0.3187,56241.54,0.0727,36,1743.41,62762.73,0,0.0,1194,4.0,rates were competitive and the funds came through quickly.,,0,1,high
ACCT-0003744,2023-11-27,37.0,female,south,bachelor,full_time,standard,mobile,False,True,798,6941.27,83109.7,15959.62,0.192,70935.01,0.0957,24,3259.35,78224.38,0,2.0,822,4.0,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,0,low
ACCT-0003583,2022-03-15,27.0,female,northeast,bachelor,full_time,standard,mobile,False,False,785,2321.06,27534.05,5625.61,0.2043,27163.7,0.0796,24,1228.0,29471.9,0,1.0,758,10.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,1,low
ACCT-0003790,2023-01-22,27.0,male,midwest,graduate,full_time,standard,branch,True,False,682,2431.53,29131.97,16831.66,0.5778,36799.95,0.0789,60,744.23,44653.66,2,1.0,520,5.0,rates were competitive and the funds came through quickly. easy to track payments through the mobile app.,,0,0,medium
ACCT-0000252,2022-01-14,49.0,female,pacific,high_school,full_time,basic,online,True,False,675,3684.07,44337.95,7103.75,0.1602,26026.21,0.0864,60,535.77,32146.13,1,0.0,744,5.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,1,medium
ACCT-0001720,2023-03-23,29.0,male,northeast,high_school,self_employed,basic,branch,True,False,663,3221.19,39115.55,6814.95,0.1742,45414.52,0.0714,60,902.34,54140.14,1,3.0,515,5.0,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0,2,high
ACCT-0000698,2022-01-18,22.0,female,west,associate,full_time,standard,mobile,False,True,655,9243.2,110965.32,,0.2127,147073.7,0.0851,60,3017.95,181076.84,1,0.0,1361,9.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,0,high
ACCT-0004574,2022-04-03,27.0,female,pacific,high_school,part_time,basic,branch,True,False,720,7043.61,84196.33,16686.03,0.1982,97098.21,0.0918,84,1571.2,131980.56,0,1.0,1314,9.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,0,medium
ACCT-0004085,2023-01-25,34.0,female,south,bachelor,full_time,standard,online,False,False,709,4694.03,56079.89,14672.74,0.2616,50344.35,0.1085,84,858.18,72087.22,0,1.0,1158,8.0,very smooth application process and the agent was helpful.,,0,1,medium
ACCT-0003735,2023-09-19,51.0,male,northeast,associate,full_time,premium,mobile,False,False,817,3857.79,46332.61,24038.85,0.5188,48091.35,0.0731,12,4167.99,50015.92,3,0.0,1489,5.0,easy to track payments through the mobile app.,,0,1,low
ACCT-0005090,2023-09-01,35.0,male,northeast,bachelor,full_time,premium,mobile,False,False,777,4695.42,56054.78,14126.56,0.252,48217.85,0.1065,24,2239.59,53750.06,0,1.0,710,7.0,rates were competitive and the funds came through quickly.,,0,0,low
ACCT-0004105,2024-08-28,51.0,female,northeast,bachelor,self_employed,premium,mobile,True,False,742,4787.98,57518.22,13103.65,0.2278,77976.83,0.1083,24,3628.12,87074.97,0,1.0,685,5.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0,3,low
ACCT-0001201,2023-11-24,24.0,female,midwest,bachelor,full_time,basic,online,True,True,683,10843.91,129853.77,30103.87,0.2318,141351.98,0.0577,84,2049.18,172131.47,1,1.0,1161,5.0,"transparent fees, no hidden charges that I noticed.",,0,1,medium
ACCT-0004199,2022-10-27,45.0,female,south,bachelor,full_time,standard,online,True,False,746,5418.11,64583.49,19390.06,0.3002,74719.86,0.101,36,2414.47,86920.83,0,0.0,1148,9.0,rates were competitive and the funds came through quickly. easy to track payments through the mobile app.,,0,1,low
ACCT-0005274,2022-10-30,30.0,male,south,bachelor,full_time,standard,mobile,True,False,742,9655.43,116016.87,29798.55,0.2568,55056.4,0.0917,12,4819.06,57828.78,0,0.0,708,4.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed.",,0,3,low
ACCT-0000501,2022-12-26,41.0,male,pacific,bachelor,part_time,basic,branch,False,False,806,6032.91,71521.34,24188.36,0.3382,48998.31,0.0289,36,1422.63,51214.66,0,3.0,41,8.0,still evaluating against other offers from competitor banks.,,0,2,low
ACCT-0004609,2022-04-24,46.0,nonbinary,midwest,bachelor,full_time,standard,online,True,False,818,3913.23,47026.6,,0.264,29381.45,0.0887,24,1340.47,32171.28,2,4.0,174,4.0,"ok experience overall, no strong feelings to share.",,0,2,low
ACCT-0000591,2024-11-14,29.0,male,northeast,bachelor,full_time,basic,online,True,False,646,8415.23,100747.89,23505.81,0.2333,129842.68,0.1091,36,4245.31,152830.99,0,,83,5.0,still evaluating against other offers from competitor banks. took longer than expected but got approved in the end.,2026-01-03,1,0,high
ACCT-0002343,2022-12-18,37.0,male,midwest,associate,part_time,basic,online,False,False,530,4721.94,56263.59,23660.22,0.4205,77350.58,0.0936,36,2472.86,89022.95,2,3.0,1273,7.0,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0,0,very_high
ACCT-0004686,2023-05-09,48.0,male,pacific,high_school,full_time,premium,online,False,False,740,4909.18,58834.53,10766.13,0.183,47093.39,0.0618,12,4057.01,48684.13,1,1.0,409,7.0,"took longer than expected but got approved in the end. still evaluating against other offers from competitor banks. ok experience overall, no strong feelings to share.",,0,0,medium
ACCT-0005240,2023-07-21,31.0,female,south,associate,full_time,standard,online,True,False,685,3407.18,40913.23,18996.25,0.4643,30344.1,0.0363,72,469.67,33816.33,2,2.0,372,7.0,"ok experience overall, no strong feelings to share. documentation requirements were typical for this kind of loan.",,0,1,medium
ACCT-0005839,2024-12-17,18.0,male,south,graduate,full_time,basic,online,True,False,575,6655.36,79747.2,20298.97,0.2545,53527.91,0.1184,48,1405.27,67452.81,1,1.0,210,9.0,still evaluating against other offers from competitor banks.,,0,2,very_high
ACCT-0002417,2023-12-12,38.0,male,south,bachelor,contract,premium,agent,False,False,567,4078.23,48656.84,21820.87,0.4485,16787.14,0.1486,48,465.99,22367.48,2,0.0,107,8.0,still evaluating against other offers from competitor banks.,,0,0,very_high
ACCT-0002753,2024-01-27,36.0,female,midwest,associate,contract,standard,agent,False,True,661,4849.06,58308.35,10301.99,0.1767,23744.82,0.1329,60,543.8,32628.16,0,1.0,1180,10.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0,0,high
ACCT-0005788,2024-01-21,40.0,female,west,high_school,full_time,basic,agent,True,False,783,7762.2,93020.17,19631.71,0.211,49702.41,0.0647,72,834.87,60110.31,0,2.0,984,8.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0,0,low
ACCT-0004375,2023-11-16,44.0,male,midwest,high_school,full_time,premium,branch,True,False,565,1863.01,22303.11,25737.01,1.154,23140.38,0.0793,24,1045.81,25099.54,0,1.0,1330,8.0,"still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way.",,0,3,very_high
ACCT-0001792,2023-07-13,32.0,female,northeast,bachelor,full_time,standard,mobile,True,False,607,1903.92,22695.64,22434.78,0.9885,13049.2,0.1342,12,1168.12,14017.39,3,0.0,840,10.0,the autopay system charged me twice in the same month. interest rate jumped after the first quarter without warning.,2024-06-28,1,0,high
ACCT-0005984,2023-02-05,52.0,male,northeast,high_school,part_time,basic,online,False,True,596,3944.07,47229.58,20045.99,0.4244,61430.75,0.1058,24,2851.14,68427.44,0,0.0,466,7.0,"documentation requirements were typical for this kind of loan. process was fine, nothing exceptional either way.",,0,1,high
ACCT-0001462,2023-05-08,30.0,male,west,bachelor,full_time,premium,mobile,True,False,634,2448.34,29621.06,14716.06,0.4968,32142.86,0.0842,84,507.73,42649.1,3,3.0,612,6.0,"great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0,1,high
ACCT-0005689,2023-02-20,67.0,male,midwest,associate,part_time,premium,online,True,True,712,5667.89,67896.07,16017.57,0.2359,47604.75,0.0679,60,937.95,56276.76,0,0.0,491,10.0,"took longer than expected but got approved in the end. ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way.",,0,0,medium
ACCT-0000380,2022-03-02,51.0,female,midwest,high_school,full_time,basic,online,True,True,634,8348.29,99829.16,30195.33,0.3025,120918.2,0.094,36,3867.58,139232.73,0,1.0,1038,6.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0,1,high
ACCT-0001220,2022-07-21,37.0,male,south,associate,contract,basic,online,True,False,599,5467.18,65277.97,20906.19,0.3203,52903.53,0.1358,60,1219.41,73164.85,1,1.0,1164,6.0,"took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0,1,high
ACCT-0004840,2024-02-16,50.0,female,south,bachelor,part_time,standard,online,True,False,734,7574.2,90141.29,20734.72,0.23,100999.92,0.1034,24,4676.4,112233.7,1,0.0,746,10.0,"the agent kept rescheduling and the process took weeks. fees were not explained clearly upfront, very disappointing.",2024-05-31,1,0,medium
ACCT-0000857,2023-11-24,38.0,female,northeast,high_school,full_time,basic,online,False,True,614,2158.51,25824.14,4679.9,0.1812,15743.49,0.1309,72,316.77,22807.41,0,4.0,599,7.0,"process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks.",,0,2,high
ACCT-0003112,2023-08-24,24.0,female,west,bachelor,self_employed,basic,mobile,False,True,738,4690.19,56390.8,17673.56,0.3134,36527.8,0.0888,36,1159.56,41744.05,3,3.0,776,6.0,easy to track payments through the mobile app.,,0,2,medium
ACCT-0002659,2023-01-14,53.0,female,south,bachelor,full_time,standard,mobile,False,False,661,2694.89,32099.77,14185.77,0.4419,21477.44,0.0877,72,384.69,27697.35,1,0.0,296,10.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,1,high
