account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted,num_dependents,risk_band,referral_source,account_balance
ACCT-0002911,2022-07-28,52.0,male,south,bachelor,part_time,standard,branch,True,False,784,3365.47,40319.64,14363.51,0.3562,36795.05,0.0753,36,1145.02,41220.81,0,0.0,695,6.0,"great customer service, will recommend to friends and family. transparent fees, no hidden charges that I noticed.",,0,1,low,organic,13273.55
ACCT-0002027,2022-01-19,55.0,female,south,bachelor,full_time,basic,branch,True,False,596,9474.45,113887.09,29492.78,0.259,106164.84,0.0795,24,4799.02,115176.44,0,1.0,154,6.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,1,high,organic,6357.07
ACCT-0002852,2024-11-30,26.0,female,northeast,bachelor,full_time,premium,branch,False,False,620,8296.92,99519.17,28998.05,0.2914,120639.78,0.1247,72,2388.28,171956.23,0,0.0,1259,9.0,the autopay system charged me twice in the same month. interest rate jumped after the first quarter without warning.,2025-11-08,1,3,high,email,10879.96
ACCT-0004212,2024-02-28,40.0,male,pacific,high_school,full_time,standard,online,True,False,795,4739.33,56994.07,13154.57,0.2308,69645.19,0.0534,12,5973.01,71676.07,0,1.0,879,2.0,"great customer service, will recommend to friends and family. transparent fees, no hidden charges that I noticed.",,0,1,low,organic,11648.06
ACCT-0003957,2024-01-10,42.0,male,south,bachelor,full_time,standard,mobile,True,True,765,3326.77,39601.6,19176.95,0.4842,38125.33,0.0683,72,646.93,46579.21,0,0.0,1026,8.0,"great customer service, will recommend to friends and family.",,0,0,low,organic,4733.68
ACCT-0000227,2023-03-13,24.0,male,northeast,bachelor,self_employed,standard,mobile,False,False,643,6491.16,78073.28,27984.03,0.3584,108771.59,0.0715,84,1649.56,138563.16,1,0.0,551,8.0,still evaluating against other offers from competitor banks.,,0,2,high,referral,3673.72
ACCT-0002185,2023-09-14,27.0,male,west,bachelor,full_time,standard,mobile,True,False,702,2881.38,34754.36,8722.89,0.251,13452.64,0.096,24,618.31,14839.39,0,0.0,531,7.0,"process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share.",,0,1,medium,organic,11630.92
ACCT-0000684,2024-02-29,48.0,female,northeast,bachelor,full_time,basic,mobile,True,False,742,3365.35,40346.81,12194.31,0.3022,44977.11,0.0888,60,931.12,55867.19,0,1.0,1337,5.0,documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end.,,0,1,low,email,8293.98
ACCT-0002486,2023-08-27,42.0,male,northeast,high_school,full_time,standard,online,True,False,731,7221.07,86701.41,18063.8,0.2083,41246.1,0.0435,60,766.1,45966.12,0,3.0,959,3.0,"transparent fees, no hidden charges that I noticed.",,0,1,medium,email,6662.51
ACCT-0005326,2022-09-06,31.0,male,south,graduate,full_time,standard,online,True,False,787,5794.98,69702.12,32887.74,0.4718,72141.53,0.0388,60,1324.76,79485.32,2,0.0,1222,9.0,"ok experience overall, no strong feelings to share. took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0,0,low,referral,6814.61
ACCT-0004641,2023-07-30,49.0,female,northeast,graduate,full_time,basic,agent,True,False,541,2322.19,28140.65,18026.2,0.6406,20559.38,0.123,24,970.64,23295.32,0,0.0,1130,8.0,"great customer service, will recommend to friends and family.",,0,1,very_high,email,8718.95
ACCT-0007015,2022-07-22,43.0,male,south,high_school,full_time,standard,branch,True,False,552,4068.95,48610.76,,0.3657,57901.27,0.1328,72,1170.86,84302.27,1,2.0,181,9.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,0,very_high,paid_ads,0.0
ACCT-0005165,2023-04-16,58.0,female,pacific,bachelor,full_time,premium,branch,True,True,656,4498.46,54063.82,12557.71,0.2323,66619.04,0.1083,72,1262.27,90883.12,2,2.0,553,9.0,support never returned my calls about the missed payment.,2023-10-08,1,1,high,organic,0.0
ACCT-0001877,2022-11-17,48.0,male,west,bachelor,self_employed,basic,mobile,True,True,652,2394.26,28529.75,14646.76,0.5134,28069.27,0.0946,48,704.59,33820.31,0,1.0,1142,10.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,0,high,paid_ads,20455.62
ACCT-0004756,2024-03-01,42.0,nonbinary,south,graduate,full_time,standard,mobile,True,False,745,2902.9,35169.31,7212.4,0.2051,29419.6,0.0752,48,711.61,34157.34,1,3.0,1413,7.0,very smooth application process and the agent was helpful.,,0,1,low,referral,22385.67
ACCT-0002302,2024-02-06,40.0,male,midwest,bachelor,full_time,standard,branch,False,True,561,2391.51,28891.28,11258.48,0.3897,25421.3,0.1021,72,473.59,34098.19,1,0.0,333,10.0,"took longer than expected but got approved in the end. still evaluating against other offers from competitor banks. ok experience overall, no strong feelings to share.",,0,3,very_high,organic,9222.04
ACCT-0002663,2024-12-08,51.0,female,northeast,associate,full_time,premium,mobile,True,False,758,3514.73,42082.14,12597.88,0.2994,11726.63,0.0911,36,373.48,13445.37,0,1.0,385,6.0,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,0,low,referral,3538.2
ACCT-0005984,2023-12-26,,male,south,bachelor,part_time,basic,branch,True,False,655,5873.1,70935.88,13473.52,0.1899,50277.22,0.0846,84,795.32,66806.67,0,0.0,589,8.0,"ok experience overall, no strong feelings to share.",,0,2,high,organic,11478.61
ACCT-0008502,2022-02-10,49.0,female,pacific,high_school,part_time,basic,branch,True,True,657,3481.91,41514.58,19948.23,0.4805,21658.61,0.0864,24,985.86,23660.53,0,1.0,1009,5.0,"took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0,0,high,partner,20424.49
ACCT-0000573,2024-05-03,46.0,male,midwest,bachelor,full_time,premium,online,False,False,592,3748.95,45102.86,16020.5,0.3552,39896.6,0.128,24,1892.97,45431.26,0,0.0,799,5.0,very smooth application process and the agent was helpful.,,0,1,high,paid_ads,491.59
ACCT-0001718,2022-01-25,66.0,male,south,high_school,full_time,premium,branch,False,True,713,4623.24,55486.81,11803.05,0.2127,35401.85,0.0844,84,559.56,47003.26,2,1.0,1325,10.0,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0,0,medium,referral,7821.83
ACCT-0005262,2023-01-27,24.0,male,west,bachelor,contract,standard,mobile,True,False,631,3957.08,47668.48,,0.4943,57025.59,0.1482,24,2760.14,66243.4,0,2.0,1270,9.0,"great customer service, will recommend to friends and family.",,0,0,high,organic,7472.0
ACCT-0009272,2023-12-04,45.0,male,west,bachelor,contract,standard,mobile,False,True,661,7614.26,91169.58,17545.53,0.1924,28872.55,0.1016,36,933.76,33615.29,1,0.0,726,3.0,very smooth application process and the agent was helpful.,,0,1,high,organic,6065.91
ACCT-0001259,2024-06-22,46.0,male,midwest,associate,self_employed,basic,online,True,False,708,11782.44,141327.43,37474.89,0.2652,40506.31,0.1075,36,1321.26,47565.34,0,3.0,1203,5.0,"documentation requirements were typical for this kind of loan. ok experience overall, no strong feelings to share.",,0,1,medium,organic,2828.6
ACCT-0001820,2023-05-05,42.0,male,pacific,associate,part_time,standard,online,True,True,689,3708.22,44285.5,19015.97,0.4294,60565.42,0.105,84,1021.16,85777.55,3,1.0,856,9.0,"the autopay system charged me twice in the same month. interest rate jumped after the first quarter without warning. fees were not explained clearly upfront, very disappointing.",2023-07-16,1,0,medium,paid_ads,14175.46
ACCT-0001969,2022-01-22,36.0,male,pacific,graduate,self_employed,standard,online,False,False,564,3303.92,39691.49,17067.28,0.43,14290.82,0.1153,24,669.6,16070.48,0,1.0,1279,8.0,"fees were not explained clearly upfront, very disappointing. the autopay system charged me twice in the same month.",2022-08-09,1,0,very_high,referral,0.0
ACCT-0001889,2024-11-10,39.0,female,west,graduate,self_employed,premium,online,False,False,643,3839.01,46057.38,13966.0,0.3032,48456.51,0.119,48,1273.77,61140.84,2,1.0,1011,7.0,"process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks.",,0,0,high,partner,8033.45
ACCT-0004290,2023-12-06,23.0,nonbinary,northeast,graduate,full_time,standard,mobile,True,False,691,2019.26,24045.05,10613.77,0.4414,6980.13,0.0871,72,124.81,8986.55,4,2.0,1119,6.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed.",,0,1,medium,paid_ads,9751.53
ACCT-0007240,2024-07-24,58.0,male,pacific,associate,full_time,standard,online,True,False,783,8208.74,98279.6,17403.27,0.1771,86000.3,0.0999,24,3967.97,95231.37,1,2.0,1209,10.0,,,0,1,low,organic,7308.94
ACCT-0009251,2022-10-12,39.0,male,south,high_school,full_time,basic,mobile,False,False,679,2396.77,28686.21,6391.5,0.2228,26480.11,0.0735,84,404.26,33957.73,2,0.0,856,9.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,2,medium,partner,13640.1
ACCT-0003247,2023-07-30,43.0,male,midwest,bachelor,part_time,standard,online,True,True,731,5761.62,69431.97,24822.49,0.3575,51671.92,0.0742,36,1605.41,57794.92,0,2.0,1220,6.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,0,medium,paid_ads,4133.57
ACCT-0004653,2024-03-19,29.0,male,west,high_school,part_time,standard,online,False,False,539,3562.45,43065.14,23986.08,0.557,13658.01,0.1254,84,245.09,20587.31,0,3.0,1025,6.0,,,0,0,very_high,paid_ads,19852.18
ACCT-0001872,2022-11-08,41.0,female,midwest,bachelor,full_time,basic,mobile,True,True,561,4946.93,59641.55,15699.05,0.2632,75649.39,0.0956,72,1384.58,99689.66,1,2.0,720,6.0,very smooth application process and the agent was helpful.,,0,2,very_high,referral,15562.16
ACCT-0005403,2022-01-31,28.0,male,west,graduate,full_time,basic,branch,True,False,850,6024.14,72136.59,14692.44,0.2037,87918.12,0.0874,24,4005.86,96140.68,0,1.0,541,9.0,,,0,0,low,paid_ads,11297.66
ACCT-0004993,2022-05-31,37.0,male,midwest,bachelor,self_employed,basic,online,True,False,520,3617.11,43740.06,11149.27,0.2549,27685.31,0.093,84,449.68,37773.38,2,,290,10.0,"great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0,0,very_high,paid_ads,6971.71
ACCT-0001772,2023-08-12,44.0,male,midwest,high_school,full_time,basic,mobile,False,False,745,4131.06,49693.35,12501.18,0.2516,15217.48,0.076,60,305.67,18339.99,1,1.0,670,2.0,still evaluating against other offers from competitor banks.,,0,1,low,referral,18167.63
ACCT-0002901,2022-05-06,28.0,female,west,associate,full_time,standard,mobile,True,False,648,3260.38,38739.96,10340.27,0.2669,53803.56,0.0915,24,2461.68,59080.3,0,0.0,1076,,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,1,high,paid_ads,9821.13
ACCT-0008348,2023-02-13,33.0,female,south,associate,full_time,standard,mobile,False,False,780,7460.92,89390.13,17434.15,0.195,63131.98,0.0655,36,1936.44,69711.91,2,0.0,1127,10.0,"still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way.",,0,1,low,referral,13833.87
ACCT-0007019,2023-02-04,55.0,female,northeast,graduate,part_time,basic,mobile,True,False,714,3124.71,37242.97,14545.97,0.3906,51131.51,0.0816,24,2316.39,55593.28,1,2.0,796,10.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,1,medium,partner,7633.86
ACCT-0003061,2023-08-16,45.0,female,pacific,associate,full_time,basic,mobile,True,False,651,5278.9,63110.13,22751.29,0.3605,86403.88,0.048,84,1213.1,101900.28,1,2.0,180,6.0,rates were competitive and the funds came through quickly.,,0,0,high,paid_ads,0.0
ACCT-0006190,2022-08-16,41.0,female,midwest,bachelor,self_employed,basic,mobile,False,False,801,3003.1,36434.51,7766.65,0.2132,47914.81,0.0843,60,981.47,58888.12,2,2.0,1087,10.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.",,0,1,low,organic,4095.98
ACCT-0002222,2022-05-24,31.0,male,south,bachelor,full_time,standard,mobile,True,False,491,10777.11,129300.12,,0.245,43591.31,0.1177,48,1142.96,54862.1,2,2.0,1368,,"ok experience overall, no strong feelings to share.",,0,1,very_high,paid_ads,6999.59
ACCT-0005785,2024-02-25,44.0,male,south,high_school,full_time,standard,online,False,True,631,5202.88,62514.17,20788.98,0.3325,36211.96,0.1355,12,3243.71,38924.56,1,1.0,261,6.0,"great customer service, will recommend to friends and family. easy to track payments through the mobile app. rates were competitive and the funds came through quickly.",,0,1,high,email,8722.55
ACCT-0007007,2024-12-29,64.0,male,south,graduate,full_time,standard,branch,True,False,677,2205.17,26593.89,,0.5482,11473.66,0.1295,60,260.8,15647.79,0,1.0,607,9.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0,1,medium,paid_ads,5694.3
ACCT-0003268,2024-09-12,33.0,male,west,bachelor,part_time,standard,online,True,True,728,1052.58,12344.84,5439.13,0.4406,9348.33,0.0598,12,804.49,9653.88,2,,1270,9.0,documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end.,,0,0,medium,partner,11735.77
ACCT-0009438,2023-02-19,26.0,male,northeast,associate,full_time,standard,branch,False,False,636,1210.76,14078.24,22154.95,1.5737,10219.66,0.0906,36,325.27,11709.64,1,0.0,851,4.0,"fees were not explained clearly upfront, very disappointing. the autopay system charged me twice in the same month.",2023-10-23,1,1,high,paid_ads,12190.89
ACCT-0001037,2024-01-07,44.0,female,south,bachelor,full_time,basic,mobile,True,True,597,3604.05,43462.63,,0.3046,51456.04,0.1073,24,2391.76,57402.23,0,1.0,324,4.0,"great customer service, will recommend to friends and family.",,0,0,high,referral,7720.83
ACCT-0009890,2023-07-06,39.0,male,midwest,bachelor,full_time,basic,mobile,True,False,655,9703.34,116291.73,26483.67,0.2277,117451.21,0.0937,84,1912.07,160613.53,0,1.0,93,7.0,easy to track payments through the mobile app.,,0,0,high,organic,10912.38
ACCT-0007441,2022-10-22,27.0,female,pacific,bachelor,full_time,premium,online,True,False,724,7457.05,89313.69,23328.99,0.2612,37890.4,0.036,72,585.85,42181.32,0,,1295,3.0,"process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share.",,0,1,medium,referral,5129.68
ACCT-0008078,2024-04-29,36.0,female,midwest,high_school,full_time,basic,online,True,True,775,4772.18,57075.67,18403.74,0.3224,60275.04,0.0925,12,5278.13,63337.6,0,0.0,1405,3.0,"process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share. took longer than expected but got approved in the end.",,0,1,low,referral,10312.77
ACCT-0003731,2024-09-10,31.0,female,south,bachelor,contract,basic,online,True,True,492,2284.05,27179.38,8808.64,0.3241,13887.49,0.1117,48,360.05,17282.24,0,1.0,123,8.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0,1,very_high,organic,13072.17
ACCT-0004651,2022-02-10,49.0,female,midwest,graduate,full_time,basic,online,False,False,691,3910.45,47579.24,,0.2775,62466.63,0.0692,84,940.24,78979.97,1,3.0,405,10.0,"documentation requirements were typical for this kind of loan. process was fine, nothing exceptional either way.",,0,2,medium,paid_ads,14342.84
ACCT-0002440,2024-01-12,50.0,female,midwest,bachelor,contract,basic,branch,False,True,496,3663.88,43997.1,9086.03,0.2065,31249.97,0.145,60,735.24,44114.43,1,,355,7.0,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,0,very_high,email,5107.29
ACCT-0009614,2024-10-28,64.0,female,west,high_school,full_time,basic,branch,True,True,702,5119.05,61295.94,23730.54,0.3871,56052.93,0.079,12,4873.33,58480.01,0,1.0,1426,10.0,"took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0,0,medium,organic,15947.29
