account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted,num_dependents,risk_band
ACCT-0002174,2022-06-19,45.0,female,northeast,high_school,self_employed,standard,mobile,True,False,800,3803.7,45399.19,6892.63,0.1518,54662.64,0.0811,72,961.33,69215.95,0,0.0,871,10.0,took longer than expected but got approved in the end.,,0,0,low
ACCT-0000638,2023-05-03,39.0,female,pacific,bachelor,full_time,premium,online,True,False,786,1998.41,24145.91,11532.91,0.4776,33326.42,0.0369,84,450.8,37867.02,1,0.0,1450,,rates were competitive and the funds came through quickly.,,0,2,low
ACCT-0002270,2024-05-24,38.0,male,midwest,bachelor,part_time,basic,online,True,False,591,3685.69,43879.68,24496.38,0.5583,28429.88,0.1105,72,524.52,37765.7,0,4.0,937,8.0,"ok experience overall, no strong feelings to share. took longer than expected but got approved in the end.",,0,0,high
ACCT-0001882,2024-04-28,46.0,female,south,bachelor,full_time,standard,online,True,False,719,6434.83,77109.59,21410.58,0.2777,31357.46,0.0909,24,1416.58,33997.8,0,2.0,834,7.0,easy to track payments through the mobile app.,,0,1,medium
ACCT-0004366,2023-05-21,33.0,male,northeast,graduate,self_employed,standard,agent,True,False,679,2749.4,33304.43,9216.68,0.2767,20170.77,0.0867,12,1760.89,21130.73,0,1.0,1306,5.0,"great customer service, will recommend to friends and family.",,0,1,medium
ACCT-0000923,2022-09-22,33.0,female,midwest,associate,full_time,basic,online,True,False,649,3943.88,47463.89,10015.1,0.211,20704.12,0.065,24,922.29,22135.04,0,1.0,570,6.0,documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end.,,0,1,high
ACCT-0004381,2024-03-21,37.0,male,pacific,bachelor,full_time,standard,branch,True,True,676,4543.19,54581.67,19389.99,0.3552,66310.55,0.1022,36,2109.37,75937.2,0,0.0,1134,6.0,"great customer service, will recommend to friends and family. easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,2,medium
ACCT-0001560,2022-03-21,35.0,male,west,graduate,self_employed,basic,branch,False,False,598,2666.1,32514.07,7639.06,0.2349,38637.86,0.0911,24,1767.19,42412.53,0,2.0,240,,"the agent kept rescheduling and the process took weeks. fees were not explained clearly upfront, very disappointing.",2023-08-28,1,0,high
ACCT-0000352,2024-01-04,38.0,male,south,bachelor,full_time,basic,online,True,False,737,6095.16,73040.47,24062.03,0.3294,41494.21,0.0721,24,1839.28,44142.62,1,1.0,713,7.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,1,medium
ACCT-0004154,2022-02-09,26.0,female,west,bachelor,full_time,standard,online,False,False,770,4317.3,51856.18,14055.97,0.2711,44805.48,0.0749,72,774.54,55766.8,1,0.0,1102,4.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,0,low
ACCT-0003151,2023-05-06,42.0,female,pacific,bachelor,full_time,basic,online,True,True,850,4545.41,54765.88,21308.61,0.3891,58026.08,0.0378,84,787.17,66122.22,1,2.0,1406,,support never returned my calls about the missed payment. the agent kept rescheduling and the process took weeks. the autopay system charged me twice in the same month.,2024-09-05,1,1,low
ACCT-0001245,2022-11-21,37.0,male,south,bachelor,full_time,standard,mobile,False,False,642,7371.09,88602.47,26776.08,0.3022,79409.94,0.1413,60,1853.2,111192.24,0,2.0,1085,9.0,still evaluating against other offers from competitor banks. took longer than expected but got approved in the end.,,0,1,high
ACCT-0005123,2022-08-31,35.0,female,south,bachelor,full_time,premium,online,False,False,731,8764.35,104870.63,18009.83,0.1717,62446.21,0.0595,24,2766.38,66393.21,2,0.0,181,5.0,"the agent kept rescheduling and the process took weeks. fees were not explained clearly upfront, very disappointing.",2022-12-07,1,1,medium
ACCT-0003402,2022-01-07,24.0,male,south,graduate,part_time,standard,mobile,True,True,800,4780.11,57260.57,21796.77,0.3807,33912.22,0.067,72,573.22,41271.98,0,1.0,1118,3.0,"process was fine, nothing exceptional either way. documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end.",,0,0,low
ACCT-0003510,2022-01-07,36.0,male,midwest,bachelor,full_time,premium,online,True,False,637,7063.53,84538.37,22313.75,0.2639,32185.62,0.1051,84,542.76,45592.14,1,1.0,696,6.0,"support never returned my calls about the missed payment. the agent kept rescheduling and the process took weeks. fees were not explained clearly upfront, very disappointing.",2023-04-19,1,0,high
ACCT-0000169,2022-02-05,46.0,female,midwest,associate,full_time,premium,online,False,True,771,4550.43,54897.61,10452.89,0.1904,33662.77,0.0964,24,1547.82,37147.68,1,1.0,277,9.0,very smooth application process and the agent was helpful.,,0,1,low
ACCT-0003733,2022-10-08,22.0,male,south,bachelor,self_employed,basic,mobile,True,False,733,6712.7,80472.52,25411.53,0.3158,66935.01,0.1119,36,2197.37,79105.46,0,,1203,8.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0,1,medium
ACCT-0001508,2024-04-15,41.0,female,northeast,bachelor,full_time,premium,online,False,False,850,4628.74,55175.07,22433.99,0.4066,48281.99,0.0371,12,4078.38,48940.62,0,1.0,675,6.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family. transparent fees, no hidden charges that I noticed.",,0,0,low
ACCT-0003766,2023-01-27,47.0,male,south,graduate,self_employed,premium,online,True,False,729,8341.01,100258.57,19119.93,0.1907,122050.07,0.0606,60,2362.84,141770.28,0,0.0,940,9.0,documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end.,,0,1,medium
ACCT-0002090,2024-06-29,59.0,female,south,bachelor,full_time,basic,mobile,False,False,818,1536.75,18700.51,4317.9,0.2309,6243.46,0.0996,84,99.7,8374.88,0,0.0,695,2.0,"still evaluating against other offers from competitor banks. ok experience overall, no strong feelings to share.",,0,1,low
ACCT-0002031,2022-09-29,46.0,female,west,high_school,self_employed,basic,online,False,False,749,5427.2,65029.23,13926.25,0.2142,39253.21,0.0662,24,1750.65,42015.53,2,1.0,219,7.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,0,low
ACCT-0002448,2023-01-02,52.0,male,northeast,high_school,contract,basic,online,False,True,613,4404.58,52558.48,10275.56,0.1955,21226.8,0.1075,60,458.9,27534.16,0,1.0,354,7.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0,1,high
ACCT-0003497,2023-11-12,25.0,nonbinary,south,graduate,self_employed,standard,online,True,False,626,6152.15,74067.6,16655.51,0.2249,37639.66,0.0999,72,674.57,48568.89,0,2.0,864,10.0,"process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share.",,0,2,high
ACCT-0001257,2024-01-23,33.0,male,south,high_school,contract,basic,online,False,False,635,3679.87,44092.29,23333.67,0.5292,53325.99,0.1201,12,4708.29,56499.45,3,2.0,1383,6.0,very smooth application process and the agent was helpful.,,0,0,high
ACCT-0001885,2023-01-30,40.0,female,northeast,bachelor,self_employed,standard,branch,True,False,654,6946.48,83292.07,16198.47,0.1945,62583.69,0.0966,24,2878.18,69076.36,1,1.0,799,8.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.",,0,0,high
ACCT-0004012,2023-11-13,65.0,female,pacific,bachelor,full_time,basic,online,True,True,791,3957.92,47049.5,12996.23,0.2762,34416.32,0.0715,72,569.64,41014.32,1,0.0,297,7.0,still evaluating against other offers from competitor banks. documentation requirements were typical for this kind of loan.,,0,0,low
ACCT-0005976,2022-07-25,43.0,male,south,high_school,self_employed,basic,online,True,True,714,4270.75,51000.96,18029.97,0.3535,14773.91,0.0533,84,211.08,17730.9,1,4.0,657,5.0,"process was fine, nothing exceptional either way.",,0,1,medium
ACCT-0002029,2022-07-11,18.0,female,south,associate,part_time,basic,mobile,False,False,762,7979.15,95161.1,22587.61,0.2374,100908.11,0.0762,60,2027.61,121656.77,1,0.0,1093,8.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,2,low
ACCT-0001124,2022-05-18,51.0,male,south,high_school,full_time,standard,online,False,False,715,2732.54,32993.18,8553.43,0.2592,9528.49,0.0703,72,162.57,11705.29,1,1.0,407,5.0,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0,3,medium
ACCT-0004994,2022-06-13,31.0,female,south,bachelor,full_time,basic,online,False,False,722,3134.51,37904.18,,0.5227,26840.96,0.0803,36,841.45,30292.2,4,1.0,652,6.0,"great customer service, will recommend to friends and family.",,0,0,medium
ACCT-0002339,2023-10-29,61.0,male,northeast,associate,self_employed,standard,mobile,True,False,705,6214.54,74181.94,15427.16,0.208,60737.0,0.1178,12,5356.08,64273.0,1,2.0,1266,2.0,took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.,,0,0,medium
ACCT-0002132,2024-10-20,44.0,female,northeast,associate,full_time,basic,mobile,True,True,670,3818.04,46245.67,10037.13,0.217,57718.29,0.1159,12,5084.92,61019.06,2,0.0,1116,8.0,"ok experience overall, no strong feelings to share.",,0,3,high
ACCT-0002877,2024-05-25,52.0,female,northeast,bachelor,contract,basic,online,True,False,680,7594.79,91331.63,21712.45,0.2377,73041.76,0.1572,36,2514.92,90537.2,0,1.0,807,10.0,interest rate jumped after the first quarter without warning.,2025-01-27,1,2,medium
ACCT-0001773,2023-09-20,18.0,female,midwest,bachelor,full_time,basic,online,False,False,762,3750.36,45218.27,20843.98,0.461,38263.37,0.1175,24,1775.32,42607.72,0,1.0,1301,4.0,"ok experience overall, no strong feelings to share.",,0,0,low
ACCT-0002411,2022-10-07,40.0,female,northeast,graduate,self_employed,basic,online,False,False,735,3184.91,38240.53,8326.55,0.2177,37658.57,0.0424,84,518.94,43590.76,0,3.0,642,8.0,"still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way. took longer than expected but got approved in the end.",,0,1,medium
ACCT-0005080,2024-11-28,53.0,male,midwest,high_school,full_time,basic,online,False,False,720,4731.43,56661.97,14400.3,0.2541,72156.13,0.0629,12,6179.98,74159.71,2,1.0,805,7.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,0,medium
ACCT-0001486,2023-02-20,34.0,male,south,associate,full_time,standard,online,True,False,695,9202.22,110147.76,34910.18,0.3169,120463.22,0.0716,24,5402.29,129654.98,0,,302,6.0,took longer than expected but got approved in the end. still evaluating against other offers from competitor banks. documentation requirements were typical for this kind of loan.,2023-04-11,1,1,medium
ACCT-0002720,2023-11-24,26.0,female,northeast,associate,full_time,basic,online,False,True,715,7531.51,90776.98,28181.13,0.3104,84139.48,0.1294,60,1860.6,111636.19,1,0.0,851,5.0,"process was fine, nothing exceptional either way.",,0,0,medium
ACCT-0001159,2023-01-20,24.0,male,south,high_school,self_employed,standard,online,True,False,577,8248.0,99120.96,,0.353,95529.93,0.0555,72,1562.78,112520.51,0,2.0,1246,7.0,,,0,0,very_high
ACCT-0004798,2022-10-07,54.0,female,south,bachelor,contract,standard,mobile,True,True,624,5460.98,65695.97,11581.87,0.1763,25230.96,0.1122,84,434.89,36531.03,0,0.0,1118,4.0,documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end.,,0,0,high
ACCT-0002817,2024-12-09,48.0,female,northeast,bachelor,full_time,standard,online,False,True,737,3678.36,44185.81,20680.44,0.468,44819.47,0.0889,72,779.15,56098.58,2,0.0,948,7.0,"process was fine, nothing exceptional either way. took longer than expected but got approved in the end.",2026-02-03,1,1,medium
ACCT-0005236,2024-07-03,38.0,male,south,high_school,contract,standard,agent,True,True,704,3184.55,38188.07,13042.45,0.3415,10703.83,0.0773,12,923.87,11086.39,0,2.0,867,6.0,"great customer service, will recommend to friends and family.",,0,1,medium
ACCT-0000270,2022-12-29,42.0,male,south,high_school,full_time,basic,mobile,True,False,672,6758.91,81207.04,27428.04,0.3378,31909.5,0.0931,60,667.26,40035.55,2,1.0,672,7.0,"documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0,0,medium
ACCT-0003299,2022-11-11,58.0,female,south,high_school,self_employed,basic,branch,True,False,785,3992.56,47876.92,21776.7,0.4548,23089.47,0.0759,36,719.21,25891.6,1,0.0,944,6.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,0,low
ACCT-0000549,2023-02-02,38.0,female,midwest,high_school,full_time,basic,branch,True,False,663,3747.09,45418.84,18666.08,0.411,21225.29,0.1461,12,1911.9,22942.77,0,1.0,891,5.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.",,0,1,high
ACCT-0005335,2023-08-03,42.0,female,pacific,high_school,full_time,basic,online,True,False,737,15717.1,188741.07,37056.32,0.1963,180627.23,0.0657,60,3539.85,212390.96,1,3.0,655,4.0,"great customer service, will recommend to friends and family. easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,3,medium
ACCT-0005436,2024-11-27,22.0,female,south,graduate,part_time,premium,mobile,False,False,694,1768.54,21191.62,13381.08,0.6314,9434.7,0.0874,48,228.3,10958.21,3,1.0,235,5.0,took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.,,0,0,medium
ACCT-0005468,2023-03-26,34.0,female,northeast,bachelor,part_time,standard,agent,False,True,728,7730.58,92953.63,25159.61,0.2707,56533.43,0.0714,48,1357.5,65159.98,1,1.0,1252,8.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0,2,medium
ACCT-0002023,2024-12-21,45.0,male,south,associate,full_time,premium,branch,True,False,757,1712.66,21092.57,16371.33,0.7762,19893.63,0.076,36,608.77,21915.78,1,0.0,945,,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0,1,low
ACCT-0001145,2023-11-24,61.0,male,midwest,bachelor,full_time,standard,mobile,False,False,718,3131.97,37544.2,11149.72,0.297,27871.37,0.0756,12,2403.35,28840.17,0,0.0,716,10.0,"still evaluating against other offers from competitor banks. ok experience overall, no strong feelings to share.",,0,2,medium
ACCT-0004274,2023-03-10,45.0,female,south,bachelor,full_time,basic,mobile,True,False,785,6518.61,78157.84,23747.87,0.3038,103214.68,0.0635,72,1727.43,124375.21,2,0.0,780,9.0,"great customer service, will recommend to friends and family. transparent fees, no hidden charges that I noticed.",,0,0,low
ACCT-0004549,2024-05-06,18.0,female,south,bachelor,full_time,basic,branch,False,False,607,4101.85,49626.19,11699.41,0.2358,28467.92,0.0966,72,505.55,36399.28,0,0.0,495,10.0,still evaluating against other offers from competitor banks. took longer than expected but got approved in the end.,,0,0,high
ACCT-0000301,2024-09-24,49.0,female,northeast,bachelor,self_employed,premium,online,True,True,743,3926.56,47303.59,27753.15,0.5867,36954.73,0.0912,36,1156.66,41639.82,1,1.0,1157,7.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0,0,low
ACCT-0002307,2022-02-22,37.0,male,northeast,bachelor,full_time,basic,online,False,True,733,5271.2,63238.69,16919.15,0.2675,54072.16,0.0728,24,2427.9,58269.55,1,1.0,276,10.0,rates were competitive and the funds came through quickly.,,0,1,medium
ACCT-0002342,2024-04-18,41.0,male,northeast,high_school,self_employed,basic,online,True,False,699,6365.29,76224.98,13670.29,0.1793,54935.73,0.0699,72,904.93,65154.91,1,1.0,1126,5.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed.",,0,1,medium
